Unnamed: 0,id,name,country,age,height,role,bat_style,bowl_style,t20_no,t20_runs,t20_avg,t20_sr,t20_50,t20_4s,t20_6s,ipl_no,ipl_runs,ipl_avg,ipl_sr,ipl_50,ipl_4s,ipl_6s,t20_wkts,t20_bowl_econ,t20_bowl_avg,t20_bowl_sr,ipl_wkts,ipl_bowl_econ,ipl_bowl_avg,ipl_bowl_sr,team,year,price,inflation,adj_price
108,1170,Mohammed Shami,india,35.0,,bowler,right-handed-bat,right-arm-fast,3,7,3.5,70.0,0,0,1,12,74,5.69,93.68,0,6,2,27,8.95,28.19,18.89,127,8.44,26.86,19.1,Sunrisers Hyderabad,2025,100000000,,
141,1064,J Yadav,india,35.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,40,10.0,111.12,0,2,1,0,0.0,0.0,0.0,8,6.85,55.63,48.75,Gujarat Titans,2025,7500000,,
230,1150,JR Hazlewood,australia,34.0,6.43076,bowler,left-handed-bat,right-arm-fast-medium,7,29,9.67,107.41,0,2,1,6,19,0.0,67.86,0,1,0,67,7.49,22.1,17.7,35,8.06,23.14,17.23,Royal Challengers Bengaluru,2025,125000000,,
241,1030,S Gopal,india,32.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,180,12.86,106.51,0,19,2,0,0.0,0.0,0.0,52,8.16,25.92,19.06,Chennai Super Kings,2025,3000000,,
262,1046,KK Nair,india,34.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,5,1496,23.75,127.76,10,161,39,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,5000000,,
307,1171,HV Patel,india,35.0,,bowler,right-handed-bat,right-arm-fast-medium,4,77,12.83,135.09,0,9,3,15,249,9.22,122.67,0,16,15,29,9.18,26.55,17.34,135,8.74,23.33,16.01,Sunrisers Hyderabad,2025,80000000,,
318,1121,YS Chahal,india,35.0,,bowler,right-handed-bat,right-arm-legbreak,4,6,3.0,46.16,0,0,0,13,37,5.29,43.03,0,0,0,96,8.19,25.09,18.38,205,7.84,22.45,17.18,Punjab Kings,2025,180000000,,
325,1153,B Kumar,india,35.0,,bowler,right-handed-bat,right-arm-fast-medium,13,67,8.38,71.28,0,0,0,33,306,8.74,93.87,0,30,3,90,6.96,23.1,19.9,181,7.56,27.23,21.6,Royal Challengers Bengaluru,2025,107500000,,
333,1113,KV Sharma,india,38.0,,bowler,left-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,14,351,13.5,119.39,0,20,17,1,7.0,28.0,24.0,76,8.38,27.46,19.67,Mumbai Indians,2025,5000000,,
339,1065,I Sharma,india,37.0,,bowler,right-handed-bat,right-arm-fast-medium,2,8,8.0,88.89,0,1,0,22,57,9.5,82.61,0,4,2,8,8.63,50.0,34.75,92,8.24,34.48,25.1,Gujarat Titans,2025,7500000,,
347,1035,KL Rahul,india,33.0,,wk-batsman,right-handed-bat,,8,2265,37.75,139.13,22,191,99,20,4683,45.47,134.61,37,400,187,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,140000000,,
379,1123,MP Stoinis,australia,36.0,,batting-allrounder,right-handed-bat,right-arm-medium,22,1245,31.92,148.57,5,99,63,22,1866,28.27,142.01,9,150,91,45,8.73,24.24,16.67,43,9.52,29.63,18.67,Punjab Kings,2025,110000000,,
403,1141,N Rana,india,32.0,,batsman,left-handed-bat,right-arm-offbreak,0,15,7.5,55.56,0,0,0,8,2636,28.34,135.05,18,234,132,0,0.0,0.0,0.0,10,8.4,25.2,18.0,Rajasthan Royals,2025,42000000,,
440,1085,RR Pant,india,28.0,,wk-batsman,left-handed-bat,,14,1209,23.25,127.4,3,111,44,17,3284,35.31,148.94,18,296,154,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,270000000,,
446,1060,MK Lomror,india,26.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,527,18.17,141.29,1,33,30,0,0.0,0.0,0.0,1,8.47,127.0,90.0,Gujarat Titans,2025,17000000,,
450,1019,KK Ahmed,india,28.0,,bowler,right-handed-bat,left-arm-fast-medium,2,1,0.0,50.0,0,0,0,0,1,0.2,14.29,0,0,0,16,8.52,35.13,24.75,74,8.84,25.42,17.24,Chennai Super Kings,2025,48000000,,
456,1169,Ishan Kishan,india,27.0,,wk-batsman,left-handed-bat,,1,796,25.68,124.38,6,79,36,6,2644,28.43,135.87,16,255,119,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2025,112500000,,
472,1164,Simarjeet Singh,india,34.0,,bowling-allrounder,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,4,51,10.2,113.34,0,3,3,0,0.0,0.0,0.0,7,8.93,34.43,23.14,Royal Challengers Bengaluru,2025,5000000,,
481,1052,JC Buttler,england,35.0,,wk-batsman,right-handed-bat,,23,3535,35.35,146.62,26,322,152,12,3582,38.11,147.53,19,355,161,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2025,157500000,,
487,1156,KH Pandya,india,34.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,5,124,24.8,130.53,0,8,6,36,1647,21.96,132.83,1,144,61,15,8.11,36.93,27.33,76,7.37,34.29,27.92,Royal Challengers Bengaluru,2025,57500000,,
491,1152,JM Sharma,india,32.0,,wk-batsman,right-handed-bat,,0,100,14.29,147.06,0,11,4,4,730,22.81,151.14,0,53,45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,110000000,,
494,1090,MR Marsh,australia,34.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,11,1629,31.94,135.42,9,139,76,2,665,19.56,127.64,3,48,38,17,7.74,22.76,17.65,37,8.52,21.49,15.14,Lucknow Super Giants,2025,34000000,,
506,1174,A Zampa,australia,33.0,,bowler,right-handed-bat,right-arm-legbreak,10,68,5.67,89.48,0,7,0,0,15,3.0,62.5,0,1,0,117,7.17,21.01,17.58,29,7.99,19.24,14.45,Sunrisers Hyderabad,2025,24000000,,
509,1104,DL Chahar,india,33.0,,bowler,right-handed-bat,right-arm-fast-medium,5,53,26.5,189.29,0,4,4,6,80,11.43,135.6,0,2,6,31,8.3,24.1,17.42,77,7.98,28.84,21.68,Mumbai Indians,2025,92500000,,
519,1134,P Dubey,india,32.0,,bowling-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,23,23.0,69.7,0,2,0,0,0.0,0.0,0.0,1,8.27,91.0,66.0,Punjab Kings,2025,3000000,,
523,1181,Sachin Baby,india,37.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,2,144,16.0,122.04,0,11,5,0,0.0,0.0,0.0,2,4.8,4.0,5.0,Sunrisers Hyderabad,2025,3000000,,
533,1053,K Rabada,south africa,30.0,,bowler,left-handed-bat,right-arm-fast,15,156,17.33,110.64,0,14,5,14,206,12.12,106.74,0,16,8,71,8.3,27.15,19.62,117,8.48,21.97,15.54,Gujarat Titans,2025,107500000,,
564,1080,R Powell,west indies,32.0,,batsman,right-handed-bat,right-arm-fast-medium,11,1747,25.69,140.33,8,99,117,3,360,18.95,147.55,1,21,28,5,9.94,43.4,26.2,1,11.67,35.0,18.0,Kolkata Knight Riders,2025,15000000,,
582,1067,K Khejroliya,india,33.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5,10.76,43.4,24.2,Gujarat Titans,2025,3000000,,
589,1128,LH Ferguson,new zealand,34.0,,bowler,right-handed-bat,right-arm-fast,7,29,3.63,80.56,0,0,2,7,68,22.67,147.83,0,6,2,64,7.1,16.98,14.36,46,8.96,31.0,20.76,Punjab Kings,2025,20000000,,
594,1173,RD Chahar,india,26.0,,bowler,right-handed-bat,right-arm-legbreak,0,5,5.0,100.0,0,1,0,8,129,8.06,104.04,0,13,5,7,7.59,23.86,18.86,75,7.72,28.55,22.19,Sunrisers Hyderabad,2025,32000000,,
600,1022,RA Tripathi,india,34.0,,batsman,right-handed-bat,right-arm-medium,0,97,19.4,144.78,0,11,5,10,2236,26.94,139.32,12,223,84,0,0.0,0.0,0.0,0,12.0,0.0,0.0,Chennai Super Kings,2025,34000000,,
626,1108,MJ Santner,new zealand,33.0,,bowling-allrounder,left-handed-bat,left-arm-orthodox,31,725,16.86,120.24,1,55,24,5,70,11.67,98.6,0,4,3,120,7.04,22.18,18.9,15,6.92,28.13,24.4,Mumbai Indians,2025,20000000,,
629,1163,L Ngidi,south africa,29.0,,bowler,right-handed-bat,right-arm-fast,8,41,8.2,78.85,0,4,0,0,0,0.0,0.0,0,0,0,63,9.24,20.95,13.6,25,8.3,17.92,12.96,Royal Challengers Bengaluru,2025,10000000,,
645,1086,Arshad Khan,india,29.0,,bowler,right-handed-bat,right-arm-fast,3,27,13.5,135.0,0,3,1,8,41,20.5,164.0,0,3,3,27,9.04,27.85,18.48,74,8.87,26.68,18.04,Lucknow Super Giants,2025,97500000,,
649,1017,R Ashwin,india,39.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,12,184,26.29,115.0,0,17,4,34,800,13.33,118.52,1,61,28,72,6.91,23.22,20.17,180,7.12,29.83,25.13,Chennai Super Kings,2025,97500000,,
655,1088,DA Miller,south africa,36.0,,batsman,left-handed-bat,,36,2593,33.24,140.78,8,168,130,43,2924,36.1,139.24,13,207,134,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,75000000,,
663,1032,KL Nagarkoti,india,26.0,,bowler,right-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,3,22,5.5,66.67,0,1,0,0,0.0,0.0,0.0,5,9.5,57.0,36.0,Chennai Super Kings,2025,3000000,,
677,1084,M Markande,india,28.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,48,16.0,114.29,0,5,1,0,7.75,0.0,0.0,37,8.91,28.89,19.46,Kolkata Knight Riders,2025,3000000,,
681,1082,AS Roy,india,27.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,3,26,8.67,108.34,0,3,0,0,0.0,0.0,0.0,5,8.43,38.2,27.2,Kolkata Knight Riders,2025,4000000,,
687,1079,AM Rahane,india,37.0,,batsman,right-handed-bat,right-arm-medium,2,375,20.83,113.3,1,32,6,17,4642,30.14,123.43,30,478,103,0,0.0,0.0,0.0,1,5.0,5.0,6.0,Kolkata Knight Riders,2025,15000000,,
693,1044,PVD Chameera,sri lanka,33.0,,bowler,right-handed-bat,right-arm-fast,13,101,6.73,89.39,0,9,1,4,43,10.75,153.58,0,3,3,55,8.09,28.87,21.42,9,9.19,48.0,31.33,Delhi Capitals,2025,7500000,,
700,1055,Washington Sundar,india,26.0,,bowling-allrounder,left-handed-bat,right-arm-offbreak,8,193,13.79,121.39,1,16,9,13,378,14.0,116.31,0,32,9,48,6.94,23.5,20.31,37,7.54,35.81,28.49,Gujarat Titans,2025,32000000,,
704,1076,MM Ali,england,38.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,17,1229,21.19,142.42,7,88,68,6,1162,22.78,141.54,6,95,67,51,8.31,27.14,19.59,35,7.07,25.51,21.66,Kolkata Knight Riders,2025,20000000,,
717,1056,SE Rutherford,west indies,27.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,6,428,25.18,143.15,2,26,29,2,106,15.14,101.93,0,3,8,1,10.29,72.0,42.0,1,8.63,59.0,41.0,Gujarat Titans,2025,26000000,,
724,1023,SM Curran,england,27.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,9,356,14.24,124.48,1,21,15,13,883,25.23,136.48,5,74,37,54,8.41,27.07,19.31,58,9.65,32.76,20.36,Chennai Super Kings,2025,24000000,,
729,1051,DG Nalkande,india,27.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,12,6.0,100.0,0,0,1,0,0.0,0.0,0.0,6,10.57,24.67,14.0,Delhi Capitals,2025,3000000,,
732,1122,Arshdeep Singh,india,26.0,,bowler,left-handed-bat,left-arm-fast-medium,13,71,8.88,116.4,0,6,3,7,29,5.8,72.5,0,4,0,99,8.3,18.3,13.23,76,9.03,27.0,17.95,Punjab Kings,2025,180000000,,
736,1072,A Nortje,south africa,32.0,,bowler,right-handed-bat,right-arm-fast,6,17,2.83,48.58,0,1,0,9,49,8.17,100.0,0,6,0,53,7.01,19.17,16.4,60,8.96,26.23,17.57,Kolkata Knight Riders,2025,65000000,,
742,1155,Rasikh Salam,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,40,8.0,100.0,0,5,0,0,0.0,0.0,0.0,9,10.43,37.67,21.67,Royal Challengers Bengaluru,2025,60000000,,
748,1154,LS Livingstone,england,32.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,9,955,25.13,148.99,2,54,59,6,939,28.45,162.46,6,66,66,33,8.73,25.39,17.45,11,9.14,35.73,23.45,Royal Challengers Bengaluru,2025,87500000,,
758,1102,Harmeet Singh,india,29.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,3000000,,
762,1160,D Padikkal,india,25.0,,batsman,left-handed-bat,right-arm-offbreak,0,38,19.0,100.0,0,2,1,2,1559,25.15,123.15,9,169,42,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,20000000,,
767,1059,R Sai Kishore,india,29.0,,bowling-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,1,13,13.0,216.67,0,0,2,4,5.25,15.75,18.0,13,8.32,19.85,14.31,Gujarat Titans,2025,20000000,,
771,1138,TU Deshpande,india,30.0,,bowler,left-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,3,21,21.0,150.0,0,2,1,2,9.33,28.0,18.0,42,9.65,29.6,18.4,Rajasthan Royals,2025,65000000,,
780,1095,M Siddharth,india,27.0,,bowler,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1,7.89,71.0,54.0,Lucknow Super Giants,2025,7500000,,
793,1100,Arshdeep Singh,india,23.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5,9.87,45.4,27.6,Lucknow Super Giants,2025,3000000,,
798,1091,Shahbaz Ahmed,india,31.0,,bowling-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,9,536,19.14,121.82,1,28,25,2,7.69,20.5,16.0,21,9.35,39.86,25.57,Lucknow Super Giants,2025,24000000,,
808,1089,Abdul Samad,india,24.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,10,577,19.23,146.08,0,37,36,0,0.0,0.0,0.0,2,12.56,56.5,27.0,Lucknow Super Giants,2025,42000000,,
819,1071,VR Iyer,india,31.0,,batting-allrounder,left-handed-bat,right-arm-medium,3,133,33.25,162.2,0,15,5,7,1326,31.57,137.13,11,121,61,5,8.18,15.0,11.0,3,10.59,47.67,27.0,Kolkata Knight Riders,2025,237500000,,
821,1078,VG Arora,india,28.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,6,9,4.5,56.25,0,0,0,0,0.0,0.0,0.0,19,9.18,30.84,20.16,Kolkata Knight Riders,2025,18000000,,
825,1124,M Jansen,south africa,25.0,,bowling-allrounder,right-handed-bat,left-arm-fast,3,166,18.44,149.55,1,13,11,6,66,9.43,100.0,0,5,2,16,8.14,31.63,23.31,20,9.53,35.75,22.5,Punjab Kings,2025,70000000,,
828,1115,Arjun Tendulkar,india,26.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,13,13.0,144.45,0,0,1,0,0.0,0.0,0.0,3,9.37,38.0,24.33,Mumbai Indians,2025,3000000,,
852,1140,M Theekshana,sri lanka,25.0,,bowler,right-handed-bat,right-arm-offbreak,9,66,3.88,64.08,0,4,2,1,7,7.0,100.0,0,0,1,58,6.88,26.57,23.17,25,7.66,31.88,24.96,Rajasthan Royals,2025,44000000,,
854,1097,RS Hangargekar,india,23.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3,10.0,20.0,12.0,Lucknow Super Giants,2025,3000000,,
856,1175,Simarjeet Singh,india,27.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,2,7,7.0,87.5,0,0,0,0,0.0,0.0,0.0,9,8.63,28.78,20.0,Sunrisers Hyderabad,2025,15000000,,
858,1018,DP Conway,new zealand,34.0,,wk-batsman,left-handed-bat,right-arm-medium,9,1408,38.05,127.77,10,135,37,3,924,48.63,141.29,9,99,30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2025,62500000,,
861,1033,Mukesh Choudhary,india,29.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,6,6.0,100.0,0,1,0,0,0.0,0.0,0.0,16,9.7,28.19,17.44,Chennai Super Kings,2025,3000000,,
867,1172,A Manohar,india,31.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,231,16.5,132.76,0,21,10,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2025,32000000,,
879,1148,Abhishek Sharma,india,23.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2025,3000000,,
887,1157,TH David,australia,29.0,,batsman,right-handed-bat,right-arm-offbreak,12,1201,33.36,161.21,6,101,65,12,659,28.65,170.29,0,38,46,5,9.33,51.0,32.8,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,30000000,,
892,1062,Arshad Khan,india,28.0,,bowling-allrounder,left-handed-bat,left-arm-medium,0,0,0.0,0.0,0,0,0,3,101,25.25,146.38,1,6,6,0,0.0,0.0,0.0,6,12.49,50.67,24.33,Gujarat Titans,2025,13000000,,
897,1118,RA Bawa,india,23.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,11,5.5,78.58,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2025,3000000,,
899,1025,NT Ellis,australia,31.0,,bowler,right-handed-bat,right-arm-fast-medium,3,18,6.0,47.37,0,0,0,1,19,4.75,76.0,0,0,1,32,7.66,16.91,13.25,18,8.61,28.22,19.67,Chennai Super Kings,2025,20000000,,
903,1183,Atharva Taide,india,25.0,,batsman,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,247,27.44,147.03,2,27,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2025,3000000,,
907,1054,M Prasidh Krishna,india,29.0,,bowler,right-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,7,9,3.0,37.5,0,0,0,8,11.0,27.5,15.0,49,8.92,34.76,23.37,Gujarat Titans,2025,95000000,,
916,1139,PWH de Silva,sri lanka,28.0,,bowling-allrounder,right-handed-bat,right-arm-legbreak,14,712,13.43,128.99,2,71,16,4,72,7.2,98.64,0,7,1,131,6.99,15.41,13.24,35,8.13,21.37,15.77,Rajasthan Royals,2025,52500000,,
919,1087,Akash Deep,india,29.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,19,9.5,158.34,0,2,1,0,0.0,0.0,0.0,7,11.67,45.57,23.43,Lucknow Super Giants,2025,80000000,,
924,1092,AK Markram,south africa,31.0,,batsman,right-handed-bat,right-arm-offbreak,8,1367,30.38,143.9,9,123,56,9,995,30.15,129.73,5,73,35,13,8.54,37.46,26.31,2,8.53,86.0,60.5,Lucknow Super Giants,2025,20000000,,
926,1162,R Shepherd,west indies,31.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,14,537,26.85,139.12,0,25,39,4,115,23.0,182.54,0,7,10,56,9.8,27.54,16.86,4,12.24,64.25,31.5,Royal Challengers Bengaluru,2025,15000000,,
929,1058,GD Phillips,new zealand,29.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,12,1928,31.1,140.53,10,138,91,1,65,9.29,118.19,0,3,6,6,7.36,26.17,21.33,2,8.0,20.0,15.0,Gujarat Titans,2025,20000000,,
931,1142,Fazalhaq Farooqi,afghanistan,25.0,,bowler,right-handed-bat,left-arm-fast-medium,9,12,4.0,63.16,0,1,0,2,3,0.0,23.08,0,0,0,54,6.71,19.09,17.07,6,8.96,37.83,25.33,Rajasthan Royals,2025,20000000,,
934,1151,PD Salt,england,29.0,,wk-batsman,right-handed-bat,right-arm-offbreak,5,1193,34.09,164.33,5,116,61,2,653,34.37,175.54,6,74,34,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,115000000,,
938,1037,Mukesh Kumar,india,32.0,,bowler,right-handed-bat,right-arm-fast-medium,3,5,5.0,100.0,0,1,0,4,10,10.0,55.56,0,0,0,20,9.02,24.35,16.2,24,10.44,28.92,16.63,Delhi Capitals,2025,80000000,,
943,1159,Sandeep Sharma,india,22.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,10,8.65,37.2,25.8,Royal Challengers Bengaluru,2025,26000000,,
945,1130,Yash Thakur,india,27.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,24,10.26,28.79,16.83,Punjab Kings,2025,16000000,,
954,1165,Mohit Rathee,india,26.0,,bowling-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,1,0.0,50.0,0,0,0,0,0.0,0.0,0.0,0,14.5,0.0,0.0,Royal Challengers Bengaluru,2025,3000000,,
957,1043,D Ferreira,south africa,27.0,,wk-batsman,right-handed-bat,right-arm-offbreak,0,79,15.8,158.0,0,2,6,0,8,4.0,72.73,0,0,0,0,12.33,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,7500000,,
959,1149,KS Rathore,india,23.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2025,3000000,,
964,1168,MS Bhandage,india,27.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,3000000,,
966,1105,WG Jacks,england,27.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,383,18.24,136.79,0,40,15,1,230,32.86,175.58,1,16,18,1,13.67,41.0,18.0,2,11.11,50.0,27.0,Mumbai Indians,2025,52500000,,
968,1111,RJW Topley,england,31.0,6.7,bowler,right-handed-bat,left-arm-fast-medium,8,17,8.5,85.0,0,1,0,1,3,0.0,50.0,0,0,0,33,8.31,29.64,21.39,5,10.71,36.4,20.4,Mumbai Indians,2025,7500000,,
972,1038,HC Brook,england,26.0,,batsman,right-handed-bat,right-arm-medium,9,798,28.5,146.16,4,65,34,2,190,21.11,123.38,0,23,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,62500000,,
979,1042,Sameer Rizvi,india,22.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,51,12.75,118.61,0,4,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,9500000,,
981,1020,R Ravindra,new zealand,26.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,6,309,17.17,127.69,2,19,14,0,222,22.2,160.87,1,22,12,13,6.59,20.77,18.92,0,3.5,0.0,0.0,Chennai Super Kings,2025,40000000,,
985,1066,Kumar Kushagra,india,21.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,3,1.0,42.86,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2025,6500000,,
988,1075,SH Johnson,australia,30.0,,bowler,left-handed-bat,left-arm-fast,0,0,0.0,0.0,0,0,0,3,6,0.0,85.72,0,1,0,14,8.96,17.07,11.43,4,9.44,37.75,24.0,Kolkata Knight Riders,2025,28000000,,
990,1068,MJ Suthar,india,23.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,1,1.0,50.0,0,0,0,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Gujarat Titans,2025,3000000,,
992,1112,R Minz,india,23.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2025,6500000,,
995,1127,Azmatullah Omarzai,afghanistan,25.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,4,474,14.36,111.01,0,30,18,0,42,10.5,127.28,0,2,2,31,8.37,30.16,21.61,4,8.86,46.5,31.5,Punjab Kings,2025,24000000,,
997,1074,A Raghuvanshi,india,21.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,163,23.29,155.24,1,16,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2025,30000000,,
999,1096,AA Kulkarni,india,20.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,9,4.5,112.5,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,3000000,,
1002,1021,A Kamboj,india,25.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,2,0.0,100.0,0,0,0,0,0.0,0.0,0.0,2,11.4,57.0,30.0,Chennai Super Kings,2025,34000000,,
1004,1106,Naman Dhir,india,26.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,140,23.33,177.22,1,12,10,0,0.0,0.0,0.0,0,11.79,0.0,0.0,Mumbai Indians,2025,52500000,,
1006,1161,N Thushara,sri lanka,31.0,,bowler,right-handed-bat,right-arm-fast-medium,5,9,4.5,52.95,0,1,0,0,0,0.0,0.0,0,0,0,26,7.65,16.73,13.12,8,9.88,32.13,19.5,Royal Challengers Bengaluru,2025,16000000,,
1008,1057,G Coetzee,south africa,25.0,,bowler,right-handed-bat,right-arm-fast,2,81,11.57,135.0,0,4,6,1,14,3.5,63.64,0,0,1,12,10.57,30.25,17.17,13,10.18,26.23,15.46,Gujarat Titans,2025,24000000,,
1011,1039,Abhishek Sharma,india,27.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,189,27.0,167.26,1,10,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2025,38000000,,
1013,1146,SB Dubey,india,31.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,33,16.5,173.69,0,3,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2025,8000000,,
