id,name,country,age,height,role,bat_style,bowl_style,t20_no,t20_runs,t20_avg,t20_sr,t20_50,t20_4s,t20_6s,ipl_no,ipl_runs,ipl_avg,ipl_sr,ipl_50,ipl_4s,ipl_6s,t20_wkts,t20_bowl_econ,t20_bowl_avg,t20_bowl_sr,ipl_wkts,ipl_bowl_econ,ipl_bowl_avg,ipl_bowl_sr,team,year,price
170,RK Bhui,india,18.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,10,2.5,38.47,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2014,1000000
172,MC Juneja,india,24.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,125,17.86,97.66,0,11,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2014,1000000
268,KJ Abbott,south africa,29.0,,bowler,right-handed-bat,right-arm-fast-medium,4,23,11.5,115.0,0,2,0,2,13,13.0,162.5,0,0,1,26,7.97,22.27,16.77,2,11.06,88.5,48.0,Punjab Kings,2016,21000000
176,KJ Abbott,south africa,28.0,,bowler,right-handed-bat,right-arm-fast-medium,4,23,11.5,115.0,0,2,0,2,13,13.0,162.5,0,0,1,26,7.97,22.27,16.77,2,11.06,88.5,48.0,Chennai Super Kings,2015,3000000
616,AJ Tye,australia,34.0,,bowler,right-handed-bat,right-arm-fast-medium,7,83,10.38,109.22,0,5,4,4,91,10.11,119.74,0,6,5,47,8.76,21.21,14.53,42,8.59,23.31,16.29,Rajasthan Royals,2020,10000000
438,KD Karthik,india,33.0,,wk-batsman,right-handed-bat,,22,686,26.38,142.62,1,71,28,50,4842,26.32,135.37,22,466,161,0,18.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2018,74000000
420,AJ Tye,australia,32.0,,bowler,right-handed-bat,right-arm-fast-medium,7,83,10.38,109.22,0,5,4,4,91,10.11,119.74,0,6,5,47,8.76,21.21,14.53,42,8.59,23.31,16.29,Punjab Kings,2018,72000000
255,AJ Tye,australia,30.0,,bowler,right-handed-bat,right-arm-fast-medium,7,83,10.38,109.22,0,5,4,4,91,10.11,119.74,0,6,5,47,8.76,21.21,14.53,42,8.59,23.31,16.29,Gujarat Titans,2016,5000000
177,AJ Tye,australia,29.0,,bowler,right-handed-bat,right-arm-fast-medium,7,83,10.38,109.22,0,5,4,4,91,10.11,119.74,0,6,5,47,8.76,21.21,14.53,42,8.59,23.31,16.29,Chennai Super Kings,2015,2000000
243,P Simran Singh,india,22.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2016,1000000
178,P Simran Singh,india,21.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2015,1000000
375,ER Dwivedi,india,29.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,24,12.0,171.43,0,2,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2017,7500000
254,ER Dwivedi,india,28.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,24,12.0,171.43,0,2,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,10000000
180,ER Dwivedi,india,27.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,24,12.0,171.43,0,2,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2015,1000000
325,AD Mathews,sri lanka,30.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,22,1416,27.76,120.52,6,92,50,11,724,23.35,125.92,1,44,29,45,7.13,30.87,25.98,27,8.18,39.96,29.3,Delhi Capitals,2017,20000000
182,AD Mathews,sri lanka,28.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,22,1416,27.76,120.52,6,92,50,11,724,23.35,125.92,1,44,29,45,7.13,30.87,25.98,27,8.18,39.96,29.3,Delhi Capitals,2015,75000000
185,GS Sandhu,australia,22.0,,bowler,left-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1,10.25,82.0,48.0,Delhi Capitals,2015,17000000
187,DJ Muthuswami,india,34.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,1,1,1.0,33.34,0,0,0,0,0.0,0.0,0.0,4,7.21,25.25,21.0,Delhi Capitals,2015,7500000
1016,TM Head,australia,31.0,,batsman,left-handed-bat,right-arm-offbreak,4,1093,33.12,160.5,5,114,53,4,772,36.76,173.88,5,76,40,1,9.33,56.0,36.0,2,11.69,56.5,29.0,Sunrisers Hyderabad,2024,68000000
309,TM Head,australia,23.0,,batsman,left-handed-bat,right-arm-offbreak,4,1093,33.12,160.5,5,114,53,4,772,36.76,173.88,5,76,40,1,9.33,56.0,36.0,2,11.69,56.5,29.0,Royal Challengers Bengaluru,2016,5000000
189,TM Head,australia,22.0,,batsman,left-handed-bat,right-arm-offbreak,4,1093,33.12,160.5,5,114,53,4,772,36.76,173.88,5,76,40,1,9.33,56.0,36.0,2,11.69,56.5,29.0,Delhi Capitals,2015,3000000
1123,MP Stoinis,australia,36.0,,batting-allrounder,right-handed-bat,right-arm-medium,22,1245,31.92,148.57,5,99,63,22,1866,28.27,142.01,9,150,91,45,8.73,24.24,16.67,43,9.52,29.63,18.67,Punjab Kings,2025,110000000
587,MP Stoinis,australia,31.0,,batting-allrounder,right-handed-bat,right-arm-medium,22,1245,31.92,148.57,5,99,63,22,1866,28.27,142.01,9,150,91,45,8.73,24.24,16.67,43,9.52,29.63,18.67,Delhi Capitals,2020,48000000
422,MP Stoinis,australia,29.0,,batting-allrounder,right-handed-bat,right-arm-medium,22,1245,31.92,148.57,5,99,63,22,1866,28.27,142.01,9,150,91,45,8.73,24.24,16.67,43,9.52,29.63,18.67,Punjab Kings,2018,62000000
270,MP Stoinis,australia,27.0,,batting-allrounder,right-handed-bat,right-arm-medium,22,1245,31.92,148.57,5,99,63,22,1866,28.27,142.01,9,150,91,45,8.73,24.24,16.67,43,9.52,29.63,18.67,Punjab Kings,2016,5500000
190,MP Stoinis,australia,26.0,,batting-allrounder,right-handed-bat,right-arm-medium,22,1245,31.92,148.57,5,99,63,22,1866,28.27,142.01,9,150,91,45,8.73,24.24,16.67,43,9.52,29.63,18.67,Delhi Capitals,2015,2500000
975,KS Bharat,india,31.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,2,199,28.43,122.09,1,12,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2024,5000000
886,KS Bharat,india,30.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,2,199,28.43,122.09,1,12,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2023,12000000
715,KS Bharat,india,29.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,2,199,28.43,122.09,1,12,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2022,20000000
685,KS Bharat,india,28.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,2,199,28.43,122.09,1,12,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2021,2000000
192,KS Bharat,india,22.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,2,199,28.43,122.09,1,12,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2015,1000000
604,NS Naik,india,26.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,31,7.75,62.0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2020,2000000
556,NS Naik,india,25.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,31,7.75,62.0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2019,2000000
825,KC Cariappa,india,28.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,2,24,8.0,114.29,0,0,2,0,0.0,0.0,0.0,8,9.67,43.5,27.0,Rajasthan Royals,2022,3000000
676,KC Cariappa,india,27.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,2,24,8.0,114.29,0,0,2,0,0.0,0.0,0.0,8,9.67,43.5,27.0,Rajasthan Royals,2021,2000000
269,KC Cariappa,india,22.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,2,24,8.0,114.29,0,0,2,0,0.0,0.0,0.0,8,9.67,43.5,27.0,Punjab Kings,2016,8000000
197,KC Cariappa,india,21.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,2,24,8.0,114.29,0,0,2,0,0.0,0.0,0.0,8,9.67,43.5,27.0,Kolkata Knight Riders,2015,24000000
199,GB Hogg,australia,44.0,6.004230000000001,bowler,left-handed-bat,left-arm-wrist-spin,0,55,13.75,141.03,0,3,3,3,22,7.33,100.0,0,1,0,7,7.61,53.29,42.0,23,7.47,24.78,19.91,Kolkata Knight Riders,2015,5000000
752,SP Jackson,india,36.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,2,61,10.17,107.02,0,5,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2022,6000000
200,SP Jackson,india,29.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,2,61,10.17,107.02,0,5,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2015,1500000
201,S Narwal,india,33.0,,batting-allrounder,left-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,1,37,12.33,137.04,0,6,0,0,0.0,0.0,0.0,5,11.43,40.4,21.2,Kolkata Knight Riders,2015,1000000
321,A Mithun,india,27.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,3,34,6.8,130.77,0,4,1,0,0.0,0.0,0.0,7,9.83,67.43,41.14,Sunrisers Hyderabad,2016,3000000
205,A Mithun,india,26.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,3,34,6.8,130.77,0,4,1,0,0.0,0.0,0.0,7,9.83,67.43,41.14,Mumbai Indians,2015,3000000
206,MJ McClenaghan,new zealand,29.0,,bowler,left-handed-bat,left-arm-fast-medium,4,24,6.0,104.35,0,1,2,11,85,6.54,121.43,0,5,7,30,7.79,26.3,20.27,71,8.49,25.39,17.94,Mumbai Indians,2015,3000000
208,HH Pandya,india,22.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,25,1812,27.88,141.68,5,135,95,40,2525,28.69,145.62,10,189,136,94,8.21,26.44,19.33,64,9.1,33.59,22.16,Mumbai Indians,2015,1000000
1141,N Rana,india,32.0,,batsman,left-handed-bat,right-arm-offbreak,0,15,7.5,55.56,0,0,0,8,2636,28.34,135.05,18,234,132,0,0.0,0.0,0.0,10,8.4,25.2,18.0,Rajasthan Royals,2025,42000000
748,N Rana,india,29.0,,batsman,left-handed-bat,right-arm-offbreak,0,15,7.5,55.56,0,0,0,8,2636,28.34,135.05,18,234,132,0,0.0,0.0,0.0,10,8.4,25.2,18.0,Kolkata Knight Riders,2022,80000000
441,N Rana,india,25.0,,batsman,left-handed-bat,right-arm-offbreak,0,15,7.5,55.56,0,0,0,8,2636,28.34,135.05,18,234,132,0,0.0,0.0,0.0,10,8.4,25.2,18.0,Kolkata Knight Riders,2018,34000000
210,N Rana,india,22.0,,batsman,left-handed-bat,right-arm-offbreak,0,15,7.5,55.56,0,0,0,8,2636,28.34,135.05,18,234,132,0,0.0,0.0,0.0,10,8.4,25.2,18.0,Mumbai Indians,2015,1000000
467,SD Lad,india,26.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,15,15.0,115.39,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2018,2000000
211,SD Lad,india,23.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,15,15.0,115.39,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2015,1000000
864,J Suchith,india,28.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,70,17.5,114.76,0,6,3,0,0.0,0.0,0.0,19,8.6,31.68,22.11,Sunrisers Hyderabad,2022,2000000
687,J Suchith,india,27.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,70,17.5,114.76,0,6,3,0,0.0,0.0,0.0,19,8.6,31.68,22.11,Sunrisers Hyderabad,2021,3000000
212,J Suchith,india,21.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,70,17.5,114.76,0,6,3,0,0.0,0.0,0.0,19,8.6,31.68,22.11,Mumbai Indians,2015,1000000
214,J Theron,united states of america,30.0,,bowler,right-handed-bat,right-arm-fast-medium,7,41,0.0,151.86,0,4,1,2,10,5.0,83.34,0,1,0,24,7.64,19.83,15.58,9,8.14,32.56,24.0,Rajasthan Royals,2015,3000000
216,SK Trivedi,india,24.0,,bowler,left-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2015,1000000
435,P Sahu,india,33.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,19,19.0,146.16,0,1,1,0,0.0,0.0,0.0,3,8.34,48.67,35.0,Punjab Kings,2018,2000000
272,P Sahu,india,31.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,19,19.0,146.16,0,1,1,0,0.0,0.0,0.0,3,8.34,48.67,35.0,Punjab Kings,2016,1000000
217,P Sahu,india,30.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,19,19.0,146.16,0,1,1,0,0.0,0.0,0.0,3,8.34,48.67,35.0,Rajasthan Royals,2015,1000000
895,D Wiese,namibia,38.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,14,624,24.0,127.87,3,35,30,6,148,29.6,146.54,0,12,7,59,7.19,22.02,18.37,16,8.92,27.5,18.5,Kolkata Knight Riders,2023,10000000
220,D Wiese,namibia,30.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,14,624,24.0,127.87,3,35,30,6,148,29.6,146.54,0,12,7,59,7.19,22.02,18.37,16,8.92,27.5,18.5,Royal Challengers Bengaluru,2015,28000000
870,SA Abbott,australia,30.0,,bowler,right-handed-bat,right-arm-fast-medium,2,25,5.0,92.6,0,1,1,0,22,7.33,122.23,0,1,2,26,8.91,20.96,14.12,1,11.56,104.0,54.0,Sunrisers Hyderabad,2022,24000000
221,SA Abbott,australia,23.0,,bowler,right-handed-bat,right-arm-fast-medium,2,25,5.0,92.6,0,1,1,0,22,7.33,122.23,0,1,2,26,8.91,20.96,14.12,1,11.56,104.0,54.0,Royal Challengers Bengaluru,2015,10000000
702,AF Milne,new zealand,30.0,,bowler,right-handed-bat,right-arm-fast,11,83,8.3,96.52,0,1,6,2,23,5.75,79.32,0,0,1,61,8.43,25.0,17.79,7,9.48,46.71,29.57,Chennai Super Kings,2022,19000000
658,AF Milne,new zealand,29.0,,bowler,right-handed-bat,right-arm-fast,11,83,8.3,96.52,0,1,6,2,23,5.75,79.32,0,0,1,61,8.43,25.0,17.79,7,9.48,46.71,29.57,Mumbai Indians,2021,32000000
222,AF Milne,new zealand,23.0,,bowler,right-handed-bat,right-arm-fast,11,83,8.3,96.52,0,1,6,2,23,5.75,79.32,0,0,1,61,8.43,25.0,17.79,7,9.48,46.71,29.57,Royal Challengers Bengaluru,2015,7000000
713,SN Khan,india,25.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,11,585,22.5,130.59,1,63,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2022,2000000
548,SN Khan,india,22.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,11,585,22.5,130.59,1,63,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2019,2500000
223,SN Khan,india,18.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,11,585,22.5,130.59,1,63,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2015,5000000
248,P Kumar,india,30.0,,bowler,right-handed-bat,right-arm-fast-medium,0,7,2.33,43.75,0,0,0,21,340,8.95,108.29,0,22,17,8,7.42,24.13,19.5,90,7.73,36.12,28.04,Gujarat Titans,2016,35000000
226,P Kumar,india,29.0,,bowler,right-handed-bat,right-arm-fast-medium,0,7,2.33,43.75,0,0,0,21,340,8.95,108.29,0,22,17,8,7.42,24.13,19.5,90,7.73,36.12,28.04,Sunrisers Hyderabad,2015,22000000
600,EJG Morgan,england,34.0,5.9,batsman,left-handed-bat,right-arm-medium,20,2458,28.58,136.18,14,186,120,13,1405,22.66,122.61,5,112,64,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2020,52500000
342,EJG Morgan,england,31.0,5.9,batsman,left-handed-bat,right-arm-medium,20,2458,28.58,136.18,14,186,120,13,1405,22.66,122.61,5,112,64,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2017,20000000
228,EJG Morgan,england,29.0,5.9,batsman,left-handed-bat,right-arm-medium,20,2458,28.58,136.18,14,186,120,13,1405,22.66,122.61,5,112,64,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2015,15000000
229,RS Bopara,england,30.0,5.1,batting-allrounder,right-handed-bat,right-arm-medium,10,711,28.44,118.7,3,54,17,4,531,29.5,117.22,3,39,16,16,7.21,24.19,20.13,11,8.5,26.55,18.73,Sunrisers Hyderabad,2015,10000000
533,GH Vihari,india,26.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,3,284,14.2,88.48,0,23,1,0,0.0,0.0,0.0,1,6.71,47.0,42.0,Delhi Capitals,2019,20000000
232,GH Vihari,india,22.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,3,284,14.2,88.48,0,23,1,0,0.0,0.0,0.0,1,6.71,47.0,42.0,Sunrisers Hyderabad,2015,1000000
474,SV Samson,india,24.0,,wk-batsman,right-handed-bat,,4,861,25.32,152.39,2,71,49,19,4419,30.69,138.97,25,352,206,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,80000000
236,SV Samson,india,22.0,,wk-batsman,right-handed-bat,,4,861,25.32,152.39,2,71,49,19,4419,30.69,138.97,25,352,206,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2016,42000000
552,CR Brathwaite,west indies,31.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,6,310,14.76,113.14,0,13,22,1,181,13.92,163.07,0,10,16,31,8.57,32.68,22.87,13,8.95,29.15,19.54,Kolkata Knight Riders,2019,50000000
517,CR Brathwaite,west indies,30.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,6,310,14.76,113.14,0,13,22,1,181,13.92,163.07,0,10,16,31,8.57,32.68,22.87,13,8.95,29.15,19.54,Sunrisers Hyderabad,2018,20000000
237,CR Brathwaite,west indies,28.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,6,310,14.76,113.14,0,13,22,1,181,13.92,163.07,0,10,16,31,8.57,32.68,22.87,13,8.95,29.15,19.54,Delhi Capitals,2016,42000000
1085,RR Pant,india,28.0,,wk-batsman,left-handed-bat,,14,1209,23.25,127.4,3,111,44,17,3284,35.31,148.94,18,296,154,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,270000000
239,RR Pant,india,19.0,,wk-batsman,left-handed-bat,,14,1209,23.25,127.4,3,111,44,17,3284,35.31,148.94,18,296,154,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2016,19000000
749,SW Billings,england,31.0,,wk-batsman,right-handed-bat,,5,478,17.07,129.9,2,41,16,1,503,19.35,129.64,3,40,20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2022,20000000
644,SW Billings,england,30.0,,wk-batsman,right-handed-bat,,5,478,17.07,129.9,2,41,16,1,503,19.35,129.64,3,40,20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2021,20000000
388,SW Billings,england,27.0,,wk-batsman,right-handed-bat,,5,478,17.07,129.9,2,41,16,1,503,19.35,129.64,3,40,20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2018,10000000
241,SW Billings,england,25.0,,wk-batsman,right-handed-bat,,5,478,17.07,129.9,2,41,16,1,503,19.35,129.64,3,40,20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2016,3000000
1060,MK Lomror,india,26.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,527,18.17,141.29,1,33,30,0,0.0,0.0,0.0,1,8.47,127.0,90.0,Gujarat Titans,2025,17000000
847,MK Lomror,india,23.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,527,18.17,141.29,1,33,30,0,0.0,0.0,0.0,1,8.47,127.0,90.0,Royal Challengers Bengaluru,2022,9500000
492,MK Lomror,india,19.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,527,18.17,141.29,1,33,30,0,0.0,0.0,0.0,1,8.47,127.0,90.0,Rajasthan Royals,2018,2000000
244,MK Lomror,india,17.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,527,18.17,141.29,1,33,30,0,0.0,0.0,0.0,1,8.47,127.0,90.0,Delhi Capitals,2016,1000000
1019,KK Ahmed,india,28.0,,bowler,right-handed-bat,left-arm-fast-medium,2,1,0.0,50.0,0,0,0,0,1,0.2,14.29,0,0,0,16,8.52,35.13,24.75,74,8.84,25.42,17.24,Chennai Super Kings,2025,48000000
717,KK Ahmed,india,25.0,,bowler,right-handed-bat,left-arm-fast-medium,2,1,0.0,50.0,0,0,0,0,1,0.2,14.29,0,0,0,16,8.52,35.13,24.75,74,8.84,25.42,17.24,Delhi Capitals,2022,52500000
515,KK Ahmed,india,21.0,,bowler,right-handed-bat,left-arm-fast-medium,2,1,0.0,50.0,0,0,0,0,1,0.2,14.29,0,0,0,16,8.52,35.13,24.75,74,8.84,25.42,17.24,Sunrisers Hyderabad,2018,30000000
245,KK Ahmed,india,19.0,,bowler,right-handed-bat,left-arm-fast-medium,2,1,0.0,50.0,0,0,0,0,1,0.2,14.29,0,0,0,16,8.52,35.13,24.75,74,8.84,25.42,17.24,Delhi Capitals,2016,1000000
624,DW Steyn,south africa,37.0,,bowler,right-handed-bat,right-arm-fast,6,21,3.5,80.77,0,2,0,15,167,7.59,104.38,0,14,3,64,6.95,18.36,15.86,97,6.92,25.86,22.43,Royal Challengers Bengaluru,2020,20000000
249,DW Steyn,south africa,33.0,,bowler,right-handed-bat,right-arm-fast,6,21,3.5,80.77,0,2,0,15,167,7.59,104.38,0,14,3,64,6.95,18.36,15.86,97,6.92,25.86,22.43,Gujarat Titans,2016,23000000
1169,Ishan Kishan,india,27.0,,wk-batsman,left-handed-bat,,1,796,25.68,124.38,6,79,36,6,2644,28.43,135.87,16,255,119,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2025,112500000
781,Ishan Kishan,india,24.0,,wk-batsman,left-handed-bat,,1,796,25.68,124.38,6,79,36,6,2644,28.43,135.87,16,255,119,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2022,152500000
453,Ishan Kishan,india,20.0,,wk-batsman,left-handed-bat,,1,796,25.68,124.38,6,79,36,6,2644,28.43,135.87,16,255,119,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2018,62000000
256,Ishan Kishan,india,18.0,,wk-batsman,left-handed-bat,,1,796,25.68,124.38,6,79,36,6,2644,28.43,135.87,16,255,119,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,3500000
257,OA Shah,india,33.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,2000000
745,PJ Sangwan,india,32.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,7,26,3.25,59.1,0,1,0,0,0.0,0.0,0.0,38,8.69,32.63,22.53,Gujarat Titans,2022,2000000
461,PJ Sangwan,india,28.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,7,26,3.25,59.1,0,1,0,0,0.0,0.0,0.0,38,8.69,32.63,22.53,Mumbai Indians,2018,15000000
260,PJ Sangwan,india,26.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,7,26,3.25,59.1,0,1,0,0,0.0,0.0,0.0,38,8.69,32.63,22.53,Gujarat Titans,2016,2000000
574,AD Nath,india,26.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,90,9.0,91.84,0,7,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2019,36000000
431,AD Nath,india,25.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,90,9.0,91.84,0,7,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2018,10000000
336,AD Nath,india,24.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,90,9.0,91.84,0,7,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2017,1000000
263,AD Nath,india,23.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,90,9.0,91.84,0,7,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,1000000
264,S Ladda,india,30.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5,9.74,44.8,27.6,Gujarat Titans,2016,1000000
265,MM Sharma,india,27.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,1000000
266,P Dogra,india,32.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,127,11.55,92.03,0,4,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,1000000
271,F Behardien,south africa,33.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,14,518,32.38,128.22,1,37,16,1,14,7.0,107.7,0,2,0,3,5.4,9.0,10.0,0,0.0,0.0,0.0,Punjab Kings,2016,3000000
