season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2014,A Nehra,Chennai Super Kings,1,24,11.25,7,29.17,8,33.33,0.08233054115299274,0.42566339279201665,0.35947274083670244,0.4321106858743434,-0.06791619959037717,0.5851608690045288,powerplay,A Nehra,2014,38740367.673999995,1.510468031508257
2014,AB Dinda,Royal Challengers Bengaluru,3,48,9.0,21,43.75,11,22.92,0.23383087042000586,0.34851369930200965,0.48798806564063263,0.3204825068451645,0.25878937430216087,0.9118664428970669,powerplay,AB Dinda,2014,29055275.7555,3.13838509250581
2014,AD Russell,Kolkata Knight Riders,0,6,8.0,2,33.33,1,16.67,0.006580376519486154,0.31422494663978423,0.39614103652835875,0.2534627067555998,-0.07909213893327523,0.5739849296616307,powerplay,AD Russell,2014,11622110.302199999,4.938732422398182
2014,AR Patel,Punjab Kings,2,72,6.83,23,31.94,9,12.5,0.1580807057864993,0.2741071060249806,0.38388888965061785,0.2087470961358422,0.17348475333527555,0.8265618219301816,powerplay,AR Patel,2014,14527637.87775,5.689581671058263
2014,B Kumar,Sunrisers Hyderabad,5,150,5.72,86,57.33,20,13.33,0.38533119968701907,0.23604659056991045,0.6076888962879147,0.2176473255877364,0.5987507080144004,1.2518277766093064,powerplay,B Kumar,2014,82323281.30725,1.5206242471521374
2014,BCJ Cutting,Rajasthan Royals,0,12,8.5,2,16.67,2,16.67,0.006580376519486154,0.331369322970897,0.24929156387860038,0.2534627067555998,-0.13171916889375912,0.5213578997011469,powerplay,BCJ Cutting,2014,15496147.0696,3.364435671393022
2014,BE Hendricks,Punjab Kings,0,36,10.83,14,38.89,9,25.0,0.006580376519486154,0.411262116673882,0.44514962403932257,0.3427866963149716,-0.13077294560890934,0.5223041229859966,powerplay,BE Hendricks,2014,34866330.9066,1.4980186024883033
2014,BW Hilfenhaus,Chennai Super Kings,4,60,6.2,33,55.0,8,13.33,0.3095810350535125,0.25250519184777864,0.5871511249029244,0.2176473255877364,0.4707348290097094,1.1238118976046154,powerplay,BW Hilfenhaus,2014,19370183.836999997,5.801761651110217
2014,CJ Anderson,Mumbai Indians,2,48,11.13,18,37.5,16,33.33,0.1580807057864993,0.42154874247254964,0.43289747716158156,0.4321106858743434,0.06979379341707989,0.7228708620119859,powerplay,CJ Anderson,2014,87165827.2665,0.829305342106015
2014,DJG Sammy,Sunrisers Hyderabad,1,18,9.33,5,27.78,5,27.78,0.08233054115299274,0.359828987680544,0.34722059395896143,0.37259710339481,-0.026771924602056463,0.6263051439928495,powerplay,DJG Sammy,2014,67795643.4295,0.9238132604260005
2014,DR Smith,Chennai Super Kings,0,6,7.0,2,33.33,1,16.67,0.006580376519486154,0.2799361939775589,0.39614103652835875,0.2534627067555998,-0.06194776260216257,0.5911293059927434,powerplay,DR Smith,2014,87165827.2665,0.6781663462969612
2014,DS Kulkarni,Rajasthan Royals,3,72,6.5,42,58.33,12,16.67,0.23383087042000586,0.2627918176464462,0.6165033904445628,0.2534627067555998,0.35360887258903456,1.0066859411839406,powerplay,DS Kulkarni,2014,21307202.2207,4.7246275262077475
2014,HV Patel,Royal Challengers Bengaluru,2,24,11.0,9,37.5,6,25.0,0.1580807057864993,0.4170912046264603,0.43289747716158156,0.3427866963149716,0.08988736025199891,0.742964428846905,powerplay,HV Patel,2014,7748073.5348,9.589021393639664
2014,I Sharma,Sunrisers Hyderabad,1,18,10.33,8,44.44,5,27.78,0.08233054115299274,0.3941177403427693,0.4940700666087198,0.37259710339481,0.0001385408617583933,0.6532156094566643,powerplay,I Sharma,2014,50362477.9762,1.297028334795911
2014,IC Pandey,Chennai Super Kings,3,150,8.04,76,50.67,33,22.0,0.23383087042000586,0.31559649674627327,0.548984365204638,0.3106171922719806,0.2955199283638675,0.9485969969587735,powerplay,IC Pandey,2014,29055275.7555,3.264801218688174
2014,IK Pathan,Sunrisers Hyderabad,0,12,16.0,4,33.33,6,50.0,0.006580376519486154,0.5885349679375871,0.39614103652835875,0.6108658966732304,-0.28772778756570283,0.36534928102920317,powerplay,IK Pathan,2014,46488441.208799995,0.7858927327510492
2014,Iqbal Abdulla,Rajasthan Royals,0,6,9.0,1,16.67,1,16.67,0.006580376519486154,0.34851369930200965,0.24929156387860038,0.2534627067555998,-0.14029135705931545,0.5127857115355905,powerplay,Iqbal Abdulla,2014,12590619.49405,4.072759976408784
2014,JD Unadkat,Delhi Capitals,3,66,6.36,31,46.97,7,10.61,0.23383087042000586,0.2579913922737347,0.5163707368250396,0.18848030858875783,0.3389657688229018,0.9920428374178079,powerplay,JD Unadkat,2014,54236514.743599996,1.8291050634570332
2014,JDS Neesham,Delhi Capitals,0,18,13.33,4,22.22,7,38.89,0.006580376519486154,0.49698399832944545,0.29821200644799767,0.4917315000340202,-0.24750413245789826,0.40557293613700773,powerplay,JDS Neesham,2014,19370183.836999997,2.093800139172153
2014,JH Kallis,Kolkata Knight Riders,2,30,7.4,11,36.67,4,13.33,0.1580807057864993,0.2936516950424491,0.42558144701156364,0.2176473255877364,0.17444018014444623,0.8275172487393523,powerplay,JH Kallis,2014,106536011.1035,0.7767488571872821
2014,JJ Bumrah,Mumbai Indians,0,96,6.75,50,52.08,17,17.71,0.006580376519486154,0.2713640058120026,0.5614128019655118,0.2646148014905033,-0.01031055783521919,0.6427665107596868,powerplay,JJ Bumrah,2014,23244220.604399998,2.7652745243607555
2014,JO Holder,Sunrisers Hyderabad,1,12,10.5,6,50.0,0,0.0,0.08233054115299274,0.39994682829534767,0.5430786541196837,0.07470749595671278,0.07150449462637781,0.7245815632212838,powerplay,JO Holder,2014,14527637.87775,4.987607547205086
2014,JP Duminy,Delhi Capitals,0,48,7.75,14,29.17,5,10.42,0.006580376519486154,0.30565275847422796,0.35947274083670244,0.18644290666603505,-0.07240257354008103,0.5806744950548249,powerplay,JP Duminy,2014,42614404.4414,1.3626249214706805
2014,JW Hastings,Chennai Super Kings,0,12,13.0,5,41.67,6,50.0,0.006580376519486154,0.48566870995091105,0.4696539177948044,0.6108658966732304,-0.21424079419243108,0.4388362744024749,powerplay,JW Hastings,2014,9685091.918499999,4.531049143315108
